FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s
630,24.6358539235412,8.10683101951724,12.4347464788732,4.7775610080661,23.8513943661972,4.4785825991995,18.6602394366197,18.6602394366197
631,12.0820909090909,3.11855200606763,9.42858333333334,2.63672735745402,17.50975,2.50406924830371,10.55025,10.55025
632,21.4811924144311,1.55121966701048,14.3115744680851,1.17365105447739,22.561829787234,2.47080947279055,14.4502765957447,14.4502765957447
634,10.1525120967742,1.11718029159867,8.7955,0.943263100373659,16.9995,2.48828660456879,8.73165625,8.73165625
636,9.65261904761906,1.53069267520339,8.03194444444445,1.35401424427866,17.0301944444444,2.4768801792386,8.8897777777778,8.8897777777778
637,12.29336,0.724409653727143,11.15688,0.780067927536808,17.01992,2.47254003968547,11.5336,11.5336
638,14.4667174603175,2.88238330162881,9.52272222222222,1.52919517369015,17.6774722222222,2.60414030557969,12.7304444444445,12.7304444444445
639,9.52550030248034,1.36015384762295,7.71563793103448,1.2728192820472,17.0568965517241,2.4790795652143,9.80803448275862,9.80803448275862
640,12.5858061538461,1.11372538578531,11.2243076923077,1.04937158863144,17.1129615384615,2.46040636955554,11.7152692307692,11.7152692307692
641,10.4766388888889,0.883923768129169,10.0456666666667,1.08605993412034,16.984,2.50061662460609,10.8610000000001,10.8610000000001
642,72.9679763440859,4.97048413251021,44.7078387096774,2.89944353261335,50.4853870967742,3.50969288648978,45.4946129032258,45.4946129032258
643,11.7399913419913,1.00883801354016,10.3923181818182,1.03165794607732,17.0531363636364,2.48104706083375,11.0996363636363,11.0996363636363
644,12.3197666666667,1.17911609425054,11.2569047619048,0.917897792359747,17.0897619047619,2.45902494153141,11.5998095238095,11.5998095238095
645,15.6430631578948,0.963444072810841,14.2505,0.707057055462767,17.4939,2.1933258919888,14.31225,14.31225
646,14.7463818181818,1.16609509084868,13.6342727272727,0.965903680670883,17.2674545454546,2.34164262843205,13.4887272727273,13.4887272727273
647,14.1883636363637,0.913763657557635,13.6275454545455,0.780375403824893,17.1357272727273,2.41347244394201,8.35081818181813,8.35081818181813
648,12.2292573099415,1.01018223817,11.1183684210526,1.11023190531602,17.0727368421053,2.4698268873988,6.79373684210528,6.79373684210528
649,14.9971317460317,1.0001439478469,14.2001944444444,0.681026612617136,17.2815555555555,2.33401835970325,11.38825,11.38825
650,12.8010439560441,1.5077384803733,12.6779285714286,1.76529859547103,17.1757857142857,2.4480324044975,6.70714285714285,6.70714285714285
651,10.3514153439154,1.10309164617612,9.12057142857143,1.25393123720133,17.0327857142857,2.48717196563316,7.58542857142858,7.58542857142858
652,9.0439052631579,3.31127163479473,5.69535,2.23569770356409,17.14785,2.48896621719346,2.34795,2.34795
653,10.9215578947369,1.16817427417606,9.73334999999999,1.12799496902697,17.05575,2.48901378604603,9.60049999999999,9.60049999999999
654,11.5808055555555,1.00230933645776,10.1796666666667,1.06650718393073,17.0115555555556,2.48270176520833,10.0687777777778,10.0687777777778
655,10.1397111111111,1.11770629269923,9.0677,1.18169501696212,17.0051,2.49901762280282,7.81869999999998,7.81869999999998
656,11.0823044354839,2.95677124888213,7.35703125,1.99246764711143,17.2999375,2.41199147079731,8.974375,8.974375
657,16.0475274725275,0.774450118317505,15.8885,0.652482397615112,17.5290714285714,2.05109966141228,15.9314285714286,15.9314285714286
658,11.4798157894737,1.7816924524647,10.635,2.10476602976199,17.1603,2.44782265406334,5.73484999999999,5.73484999999999
659,14.3079286987522,0.642944564311577,14.2958529411765,1.29594823735751,17.3255,2.34498273399667,14.5613529411765,14.5613529411765
660,14.4751698113207,4.98952505136619,9.02760377358491,2.55039528950362,18.4168301886792,3.3295301859772,10.1482830188679,10.1482830188679
661,15.9748193548388,0.47331990611109,15.3117741935484,0.411281252689785,17.3963548387097,2.10813634760373,15.2578709677419,15.2578709677419
662,13.1741403508772,4.83922836563337,4.54444827586207,1.68311345305839,18.3332586206897,2.92120151736354,10.4023103448276,10.4023103448276
663,62.3729815384616,12.8655531977566,29.6121538461539,6.50963176348931,44.3496538461538,8.06204181904067,38.3030769230769,38.3030769230769
664,17.203761904762,1.15056621765778,16.8605714285713,0.915138669769433,17.9467142857143,1.93781842872641,16.8605714285713,16.8605714285713
665,10.5116106150794,4.26349594430401,3.31759375,1.46638300521561,17.999671875,2.76238219723429,9.093984375,9.093984375
666,6.74735020408164,2.67810979619637,3.79442,1.19973523255268,17.02846,2.49274278556672,4.7262,4.7262
667,12.8082727272727,1.37448827757377,11.5065,1.40599554136961,17.11725,2.44764349404723,9.70874999999999,9.70874999999999
668,15.3729130434783,0.588761157705258,13.924125,0.722370142269105,17.2842916666667,2.21896097305759,13.3808333333333,13.3808333333333
669,11.4616403162055,2.44183864612284,10.3878695652174,2.67253662563161,17.2596086956522,2.46719965592473,10.6453043478261,10.6453043478261
