FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s,RL_Eg_d,RL_Cm_d,RL_Ca_d,RL_Ch_d
722,10.0236534090909,4.13058388330105,10.8360909090909,4.46544704121367,16.3224242424243,3.56045253820666,11.3929393939394,11.3929393939394,-0.269527163282552,-0.190085545974224,-0.0107385483954888,-0.174964559900409
723,46.8128307692308,4.08218376081051,27.390475,3.05002377768099,35.0270749999999,3.563434176817,24.746175,24.746175,-0.0314986725861396,-0.057534475179848,-0.00627759880959043,-0.0550314465408809
724,25.8734786910198,4.77834374120188,19.5056301369864,4.98266173287085,22.9199041095891,5.72623290797772,25.8241780821918,25.8241780821918,-0.0418462713181498,-0.0273426693381346,-0.0105827802763214,-0.00206134376940595
726,55.4894356351237,8.41962661060753,31.2147971014493,5.45397787128552,38.8555942028986,5.64585233009341,39.850231884058,39.850231884058,-0.00469464399941108,-0.00813041451903278,-0.0023023768403035,-0.000628045274540825
727,94.0015384615385,10.9615806734097,52.6043846153846,9.15062567414572,63.1937692307692,9.67666210526949,63.4930769230769,63.4930769230769,-0.00128188520892427,-0.000717471228035765,-0.000352880048788184,-0.000497686544645093
728,17.8460866666667,9.66520363425202,13.14772,6.62574621567371,20.6794,5.56599294982643,18.3102,18.3102,-0.0162749859820555,-0.0167282408723098,-0.000284260111538312,-0.00254074230640985
729,7.35316666666666,4.94525372407792,10.29025,4.85124747251049,17.91125,2.87325016383955,14.17725,14.17725,-0.113328509988338,-0.0305706681740032,-0.000376716151356193,-0.00608174425126182
730,16.0117761904762,5.39129108499284,14.645619047619,4.84359377098301,20.0411904761905,3.48895600820347,17.7637619047619,17.7637619047619,-0.035114371076774,-0.0134435074336231,-0.000232799557238674,-0.00291876374930671
731,14.5553428571429,7.12193290496444,25.0603333333334,22.3676985963253,28.3836666666667,20.9059471779009,25.5390666666667,25.5390666666667,-0.066417476916162,-0.00588159067408162,-0.000115076420150292,-0.00526080724636628
732,12.3128351648352,8.47262978182789,21.6723571428571,23.2333140321529,27.5492857142857,20.952546933452,22.4403571428571,22.4403571428571,-0.0585963821476024,-0.0110397653215858,-0.000129620988243903,-0.00995512473056013
733,7.987,6.61025077468267,7.76766666666666,5.02306094452013,18.3263333333333,2.98426822803461,12.9093333333333,12.9093333333333,-0.0441980134845509,-0.0220739435142072,-0.000381818181887682,-0.00776306013367937
734,11.8869920948617,3.4617069204185,4.99078260869566,2.39966098552175,18.2953478260869,2.85637488776029,10.8953478260869,10.8953478260869,-0.021775942674495,-0.0511898562609581,-0.000992376742250969,-0.0237371730431846
735,11.6336785714286,3.51249294331389,11.41625,3.94330182928175,17.861375,2.84704858933687,14.3375,14.3375,-0.059720233689761,-0.0332278313520837,-0.000943884328723583,-0.0145370815863633
736,10.6096666666667,5.58245498795838,11.517,4.33395440994644,17.8416666666667,2.9266298680576,14.7876666666667,14.7876666666667,-0.0487447698890445,-0.0206632653061214,-0.000392186157623025,-0.00800518771941585
737,11.0748571428572,4.34156839854932,11.5562857142857,4.26663914543431,17.7432857142857,2.84465414059928,14.54,14.54,-0.0562577196504021,-0.0316212867507536,-0.000615548018631282,-0.0133629318004201
738,9.58814166666668,4.59175121104298,9.461375,4.16795685542974,17.7465625,2.82824323558695,14.0533125,14.0533125,-0.0772610803710794,-0.0461782737176377,-0.000531510475332319,-0.0104520569648107
739,70.4524444444445,7.74750566978576,38.6622222222222,5.78650897824336,48.299,4.4699765997053,39.2563333333333,39.2563333333333,-0.00484416357931447,-0.0069464659777045,-0.00011501100654269,-0.00807171614466302
740,123.852142857143,9.22561292666499,210.914625,16.3018310376336,212.991,16.2472329668494,210.969125,210.969125,-0.0197582651213789,-0.000277286502724028,-4.69501201911975e-06,-0.00033761312260756
741,129.094772727273,11.0441714297175,75.3580833333335,7.27850594617678,84.5516666666667,7.03585760096592,74.2344166666668,74.2344166666668,-0.00178759027200504,-0.00296146675282814,-0.000104461697049359,-0.00239989428370208
742,94.203544117647,7.57763430023412,51.8096470588235,4.40142355273112,63.2142941176471,4.46378816926217,58.1944117647059,58.1944117647059,-0.00292305203070946,-0.00477069693757909,-0.000337672533914286,-0.00275292428920461
743,121.110844202899,18.1312309421564,24.8315416666667,2.07960257838771,82.8231666666666,15.275814919863,80.2566250000001,80.2566250000001,-0.000984054791736896,-0.00819628479468477,-0.000203705836692309,-0.00196636811032747
744,181.90131,13.9086184450847,13.22312,1.66528082491387,131.11784,9.48131515516025,128.62284,128.62284,-0.000866879515862833,-0.0176104890283624,-0.000160440595496487,-0.00147810892731266
745,94.9117272727274,7.58083123523359,57.3423636363636,6.3037214572025,64.9096363636364,4.70808347951159,61.6049090909091,61.6049090909091,-0.00446300948583867,-0.00476972620210417,-0.000275831941358042,-0.00240545983423794
746,233.587509803922,17.9257093314705,50.5400555555556,4.4061549824657,189.722277777778,14.2151890375776,188.511333333333,188.511333333333,-0.00102530861144393,-0.00930666135291498,-0.0001001363552532,-0.000787130982798711
747,7.01956521739131,2.55061524485927,6.4315652173913,1.94826881443539,15.2249565217391,3.56892376583417,4.34504347826087,4.34504347826087,-0.31696568849927,-0.326978898408193,-0.018534868143656,-0.372206098514563
748,8.12579999999999,3.18503835228024,7.99019999999999,3.13476166409676,15.3820666666667,3.44194144517642,6.74019999999999,6.74019999999999,-0.22665860574266,-0.210704125177812,-0.0155225307101194,-0.283643320225319
749,8.1863794466403,2.55771666500626,7.92704347826087,2.67463214105832,15.3723043478261,3.45202766551923,7.342,7.342,-0.289884051565991,-0.269891357788994,-0.016087648608152,-0.313728598088184
750,8.50401428571429,3.35295796230148,9.08,3.50518044015368,15.5385238095238,3.40437647222692,6.96014285714284,6.96014285714284,-0.268086032419171,-0.201347004372399,-0.0143032346153382,-0.34011295865588
751,5.2566,2.37683945730583,8.09360000000003,4.58614781617336,15.5642,3.67551190281677,1.09039999999999,1.09039999999999,-0.340062521185639,-0.191383926787352,-0.0139254941713127,-0.31850000000002
752,9.8615,4.92406593034634,10.277,4.60299723914578,16.23275,3.62054875824243,7.3485,7.3485,-0.171198050174393,-0.137401376531811,-0.0106204668738953,-0.268951452447274
753,15.0883833333333,4.79402221021217,13.2,3.97482045319473,17.8614375,4.82754063171866,19.01275,19.01275,-0.0348947347941519,-0.0224394578982449,-0.00612428011017433,-0.00157212578319101
754,8.03614285714288,4.81250557535893,9.03899999999999,4.41411744526305,19.623,5.95089072550972,18.1512857142857,18.1512857142857,-0.0398600403937133,-0.0183079142932857,-0.00127965565611003,-0.00326338497667841
755,9.27153333333333,5.27538069835947,11.9456666666667,4.33428201160373,19.4391666666667,6.12046280325574,18.4723333333333,18.4723333333333,-0.0681314116094078,-0.013542899608153,-0.00189975782333963,-0.00226851268427487
756,42.3736071741033,10.6908558688108,20.2534251968504,6.31488764221819,38.3937007874016,11.6736692678324,30.7994724409449,30.7994724409449,-0.00884674230850022,-0.0282438811592122,-2.60452609193955e-05,-0.00583000866014432
757,26.3598727272727,12.8189866874395,19.51,9.51558878372617,26.289,9.00794932693878,25.7888181818182,25.7888181818182,-0.00622193889812619,-0.00509943906170418,-0.000473530672262725,-0.000465101529582734
758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
759,17.9912888888889,11.4713109901666,20.855,7.77254060056216,25.9066,8.0413605764149,25.0517,25.0517,-0.0317593199458203,-0.00233927640296819,-0.000127364443706686,-0.000331205107741358
760,13.5188928571429,8.99828363310249,16.527,6.52870498175088,24.289,7.32084216330197,23.61475,23.61475,-0.0379944037635535,-0.00573774806548407,-0.000123497447719418,-0.000169356972744018
761,208.513311942959,15.9491177697956,115.775911764706,8.79494446490149,211.219382352941,16.5649214771183,211.258235294117,211.258235294117,-0.00380658131728501,-0.000779296404378989,-1.36460658882274e-05,-7.51792398483136e-06
762,5.61153333333334,4.75836042291968,1.28790000000001,1.23277870412063,276.042,21.2540342045921,276.042,276.042,-0.0508874004916218,-0.076244441256626,0,0
763,9.81309090909092,5.81403220162357,29.2436363636364,26.2113638384567,30.2078181818182,25.754011123643,30.6223636363637,30.6223636363637,-0.0862332261912268,-0.00133184729409401,-0.000412125514743791,-0.000225571497240273
764,147.371409523809,16.0645976369755,114.826666666666,17.6879356486831,116.317333333333,17.2567727826943,116.655533333333,116.655533333333,-0.00499988586432946,-0.000529793485145183,-0.000186810277491385,-0.000443274311841139
765,7.211,1.75222203497091,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,-0.43836538454197,0,0,0
766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
767,28.7792777777778,19.8545723409552,26.2553333333333,11.675261620484,30.2483333333333,11.7664789761692,29.357,29.357,-0.0207197712642682,-0.000925937670324762,0,-5.67691539061539e-05
768,14.1002967032967,5.0712290552037,20.5335,5.5420825655937,24.1936428571428,6.48324128152371,23.4924285714286,23.4924285714286,-0.0831264081316444,-0.00180562452013038,-0.000138742110887326,-0.000167199170712552
769,12.5618333333333,5.01129121869478,20.51075,5.3824871672495,23.9645,6.44355368831005,23.213,23.213,-0.100402229593213,-0.00152127348846266,-0.000156456979545863,-0.000161521315429599
770,15.150356923077,3.84985252885154,19.2682692307692,4.14229297593675,20.1076153846154,3.67007903526553,16.1575769230769,16.1575769230769,-0.11250127523341,-0.00629181568099387,-0.00035947424985729,-0.0712476012895608
771,149.964345661451,11.4712500664287,135.61847368421,10.2897337672314,140.077526315789,10.2492472208895,138.367815789474,138.367815789474,-0.00846514994545582,-0.00484206375631363,-0.000210741110040592,-0.00271494877653903
772,18.6698354978355,12.2312767341872,12.2821818181818,7.05212928387785,20.1068181818182,7.19729822374732,13.2475,13.2475,-0.0990135538845932,-0.166060725781359,-0.00910143745813838,-0.148986182676744
773,15.795373200443,3.38292646119595,9.76062790697674,2.79123586919924,17.4643720930233,2.90992405712124,13.8385813953488,13.8385813953488,-0.0394323613734286,-0.0856494895874748,-0.00458361721300904,-0.0511922699702697
774,NaN,NaN,6.268,4.48310988871278,16.583,3.36250166058211,11.804,11.804,NaN,-0.101619607281066,-0.00408383880848006,-0.0500563334942862
775,14.4255426829268,6.49007061637263,3.53565853658535,2.49804854358789,18.8337073170732,3.92352203043122,15.2218292682927,15.2218292682927,-0.0248312634544577,-0.109389495421082,-0.00316021842755512,-0.0293997346789394
776,10.314580952381,2.9653625659255,8.07380000000002,3.45330807696797,16.5841333333333,3.09559936502805,12.1340666666667,12.1340666666667,-0.145228808476096,-0.160902099355642,-0.00449406727094412,-0.0661888442133338
777,8.67167894736841,4.47569695311211,8.44280000000001,4.05207075918442,17.082,3.2669349341338,13.42275,13.42275,-0.164101315230496,-0.13925392763567,-0.00335773109562381,-0.039352017520003
778,8.87640133283968,4.15547667432044,7.75814864864865,3.9780536461046,17.3372702702703,3.31923178847548,13.4945540540541,13.4945540540541,-0.14803405593158,-0.136268990400409,-0.00350919162852156,-0.0380235206061576
779,11.1958,4.54267082432991,9.166,4.34307106392081,17.5102,3.19968341151651,14.0086,14.0086,-0.0827700903646546,-0.0963225870058179,-0.00285870481310222,-0.0269102528480138
780,40.1947337662338,4.0724370703596,20.4648214285714,3.02414260888537,31.51025,3.34689922570564,27.96425,27.96425,-0.0237420519425833,-0.0539795381072476,-0.00185140456150986,-0.0195931368947325
781,10.8480909090909,4.87621742228807,19.1213333333333,6.08250314518438,23.536,6.64251829289872,22.7628333333333,22.7628333333333,-0.0782676983172817,-0.00287245183921696,-0.000130987825231048,-0.000175694175031666
782,9.59466666666667,4.30160019163255,19.9786666666667,5.50438803328347,23.684,6.56227320765253,22.9186666666667,22.9186666666667,-0.164833889500894,-0.00149935028129458,-0.000168861870989437,-0.000174499767308327
783,8.503,5.22736227138663,20.1625,5.38422079632545,23.7135,6.54239793353483,22.9535,22.9535,-0.215300849021779,-0.00108994525502234,-0.000147573470506344,-0.00015245894498421
784,6.82083333333333,3.41082504351622,19.82075,5.63471889223363,23.64875,6.57610683601009,22.8875,22.8875,-0.239425364258102,-0.00195120723079636,-0.000126840508630444,-0.00017473734792396
785,7.82330000000001,4.33936599138714,18.4566,4.16957333330185,23.1794,5.20892585362362,22.1646,22.1646,-0.234435854780307,-0.00111488753707262,0,0
786,9.601,6.51600009647465,20.257,5.37455457101673,23.797,6.51315685456847,23.0495,23.0495,-0.161850720209515,-0.00108486611765859,-0.00016806016553917,-0.000173509445420493
787,NaN,NaN,20.403,5.47362325626742,23.887,6.52370981802455,23.176,23.176,NaN,-0.00122381045623664,0,0
788,NaN,NaN,20.169,5.58422981463178,23.805,6.5317408581969,23.062,23.062,NaN,-0.00153465346534648,0,0
789,15.4554285714286,8.23187567720261,28.3297142857143,19.0403499299794,30.7485714285714,18.6718294981677,30.1831428571428,30.1831428571428,-0.0864377535265649,-0.000252069490542529,-0.000130070423837768,-0.000132506743634278
790,NaN,NaN,19.384,4.15015274029378,23.399,5.21411411324934,22.49,22.49,NaN,-0.000927739408308458,0,0
791,12.4196666666667,3.56353724476793,18.4625,3.64334911074175,23.1445,5.09725324361252,22.1199166666667,22.1199166666667,-0.11258802958145,-0.00220680958425642,0,0
792,7.79433333333334,3.21228290788673,18.4865714285714,3.75187821512927,23.0727142857143,5.16952094332911,22.0445714285714,22.0445714285714,-0.29387885390013,-0.00154313843471087,0,0
793,11.9894285714286,5.08004176369837,20.848,5.25523093952472,24.1147142857143,6.44626193112888,23.4401428571429,23.4401428571429,-0.11610941824458,-0.000691605552065135,0,0
794,22.9998666666667,18.9135939241716,24.9733333333334,9.42502626038238,28.8956666666667,9.63295948626482,28.0011666666667,28.0011666666667,-0.0795880799189491,-0.000853515416508577,0,0
795,153.692601731602,11.6741572073671,143.471636363636,14.6419438614107,144.664227272727,14.429213013975,144.3275,144.3275,-0.00572285714180381,-4.75205970255778e-05,0,0
796,89.0410512820513,9.8817191032175,65.7370769230769,13.6178641131445,67.7395384615385,13.4785530866807,67.3220769230769,67.3220769230769,-0.0167097843516836,-3.04233051894448e-05,0,0
797,31.3423333333333,22.2074302453955,35.5765,21.6733674085743,38.18,20.9919925176476,37.4864166666667,37.4864166666667,-0.0391998851800711,-0.000437831446640348,0,0
798,105.58730154321,8.74665440034512,60.0408888888889,5.10871990823491,69.1909012345679,5.59922077905687,69.5368271604939,69.5368271604939,-0.00230378410226603,-0.00413045361273623,-0.00129585591626238,-0.00284409373893686
799,8.35903320848939,3.99016721723736,5.933,2.93465466670742,11.9092222222222,4.40814033575818,8.36103333333333,8.36103333333333,-0.124022238547906,-0.15285752136,-0.0680192964516523,-0.147011281099954
800,11.8950086580086,5.96522971361352,6.06272727272727,2.19587299766135,13.7905909090909,5.21277917882394,9.77813636363636,9.77813636363636,-0.126448383681134,-0.250703624006336,-0.0550624158998539,-0.164894504888714
801,20.1618369565217,12.1509049275772,12.382625,6.82937084392348,18.664875,7.27750163177492,11.1382083333333,11.1382083333333,-0.0627329412176863,-0.106095561779828,-0.0370471483819832,-0.102701124126117
802,8.47942491582492,3.07251449617613,7.82914545454545,2.53593891029245,12.4697636363637,3.838497164771,7.51407272727273,7.51407272727273,-0.255934028462139,-0.275515766615029,-0.0646703679830771,-0.289816918227623
803,6.55730065359476,3.85791767976438,1.86361111111111,1.09251762098355,12.6106666666667,3.91354732847303,5.547,5.547,-0.0331261323788525,-0.0909460448029156,-0.0480320409479859,-0.100510797010919
804,4.63807142857143,2.86278312416283,3.83725,2.16391744903224,12.04425,4.10885700571258,2.9605,2.9605,-0.21975691378357,-0.256671025231246,-0.0591899703171379,-0.285485865990889
805,5.92967272727276,3.05886320505638,5.78372727272727,2.62059284083123,15.1896363636364,3.5456010805729,3.62545454545456,3.62545454545456,-0.174169566043121,-0.240228333964691,-0.0181057431848896,-0.236775625822428
806,5.63624285714285,1.73765112790341,5.7374761904762,1.71071349732257,14.9994761904762,3.65549994744999,3.40509523809522,3.40509523809522,-0.34006035080306,-0.329756461188315,-0.0201178388351857,-0.380666562732774
808,107.112013071895,8.00892069063107,216.699111111111,16.536031703303,218.198,16.5735022544113,216.598222222222,216.598222222222,-0.0226534009108322,-0.00247400555104504,-0.000222480283466917,-0.00278056362705827
809,5.30780000000005,2.14226557530304,5.60516666666666,1.95691581109508,14.9936666666667,3.66026284297114,4.31533333333334,4.31533333333334,-0.332995434158535,-0.32176420765223,-0.020203230343009,-0.37825377003274
810,12.8051736281736,3.95175226911593,7.20134234234236,2.56272529190491,17.1233153153153,3.49656188484783,9.66521621621621,9.66521621621621,-0.100390294770723,-0.190242375499039,-0.0145559615179475,-0.188816386480651
811,25.2898193548387,3.48584226456079,16.1137741935484,2.92728811491032,23.7573548387097,3.47567145560414,16.0944516129032,16.0944516129032,-0.0697842592230116,-0.11456187806356,-0.0108653608538331,-0.121792716698824
812,5.72959999999995,1.73090724184743,5.9742,1.9371129979345,15.0036,3.65430992405144,6.00560000000001,6.00560000000001,-0.372435623610329,-0.336730615507593,-0.019923441725566,-0.345609867718526
813,32.3197428571429,3.31062618680927,19.9572380952381,3.03702144001623,27.651619047619,3.56234163241314,20.1212857142857,20.1212857142857,-0.0773461473555212,-0.103321822715306,-0.00903616000044897,-0.11002453744074
814,73.0777109634551,11.9080079342747,19.977488372093,3.79413199685969,50.0523488372094,8.08459518029546,47.0672325581396,47.0672325581396,-0.00586684511003763,-0.0424515893165148,-0.0018883998362631,-0.0177498854633801
815,5.54419999999998,2.84244011824802,6.14599999999999,2.69825955100776,15.134,3.57871082530721,6.7646,6.7646,-0.288146474243752,-0.261386852541763,-0.0177064672741909,-0.281767603839293
816,12.8828131868132,4.46903543151605,3.19485714285715,1.62446732123217,17.1889285714286,3.39314706326019,11.1065714285714,11.1065714285714,-0.0400759858528814,-0.209081906939709,-0.0115421741165246,-0.128388528876387
817,7.11444242424241,2.40244494108834,6.66353333333334,2.17308607804863,15.1319333333333,3.57671762565414,6.654,6.654,-0.28020232376893,-0.289162452973764,-0.0192227088967486,-0.299834446366945
818,8.13308421052629,3.41631227913833,7.09875,2.52615268439674,15.3737,3.47451227448481,7.58459999999999,7.58459999999999,-0.210767329293364,-0.240296015667641,-0.0169357133493838,-0.249439647707875
819,10.4536703296703,4.89583364471298,9.40600000000001,4.12353427072221,12.857,5.0428259278143,11.6510714285714,11.6510714285714,-0.123584657102166,-0.146018158292872,-0.0450477216177081,-0.103768660600352
821,7.39439999999997,2.7358329292701,7.8503,2.64033165743647,12.5964,3.70353117756327,4.89929999999999,4.89929999999999,-0.320613258785312,-0.293764675189148,-0.0640005350096974,-0.395797106811199
822,8.11265322580645,2.58155997553656,7.47553125,1.9813342383543,12.41159375,3.74146219005257,7.08509375,7.08509375,-0.272568121588714,-0.305302500094382,-0.0670539348910192,-0.321935711551345
823,7.51666666666668,3.28523862037339,7.48575,3.61111472915042,13.28925,3.38679307085697,7.82175,7.82175,-0.167466587899007,-0.129816913687881,-0.0244453008864174,-0.113431567016152
824,7.38859999999999,3.36165182230095,7.47563636363636,3.55474674989103,13.4264545454545,3.35619134969203,7.90345454545454,7.90345454545454,-0.192538031124324,-0.147678275288686,-0.0249552719646037,-0.126198564736305
825,10.2486290143964,6.17771901888736,5.43620930232558,3.13878942892358,14.175488372093,4.61557373172124,2.88732558139535,2.88732558139535,-0.112235384471282,-0.156714694918003,-0.0470632376934071,-0.209893277852377
826,4.81169230769231,3.55307282172184,1.03642857142857,0.850869302776366,12.4843571428571,3.87966124269797,5.25142857142857,5.25142857142857,-0.017102785068453,-0.0331823027718662,-0.0478626332671853,-0.101332355450335
827,10.9863333333333,4.56146281132923,5.85646153846155,3.09275020422265,14.9410769230769,4.34837843867499,9.89338461538462,9.89338461538462,-0.0370446117508001,-0.0841683607759244,-0.0238565491165556,-0.0581592899744032
828,6.41707215541165,3.14762251511819,4.65125531914893,2.52379391554122,13.0722340425532,3.55754124755661,6.36746808510638,6.36746808510638,-0.176988731376127,-0.197553114935522,-0.0327930531774588,-0.162838512591947
829,5.30708791208792,2.89396670973877,4.53528571428571,2.96043790347567,12.9075714285714,3.61642437780502,5.77257142857144,5.77257142857144,-0.210133360372917,-0.203287533722317,-0.0332648562945579,-0.17323785166595
830,6.98442857142855,4.52198645557032,6.55325,4.35507317388007,13.67175,3.43169013529553,6.838375,6.838375,-0.137032362830836,-0.115978686092001,-0.0237166498558435,-0.114959636322456
831,4.173,4.70608310787414,5.2795,4.24972821953827,13.1945,3.55598999082039,4.3435,4.3435,-0.137809917355372,-0.142729560769668,-0.0270619031818015,-0.142278830963665
832,6.61844444444445,2.93229921307006,5.254,2.17951239369596,12.2463,4.00013091752724,5.1624,5.1624,-0.179660494089619,-0.231331928838951,-0.0552662639727843,-0.239873371125672
833,7.37069999999997,3.5551695797445,6.24579999999998,2.6920009712534,12.4236,3.94724001597873,6.11419999999998,6.11419999999998,-0.198436174609044,-0.250186078897453,-0.0526171303074678,-0.262229408499651
834,11.2892246153846,5.12950375979992,7.941,3.51853077606772,13.9608076923077,4.31581925944539,8.0896923076923,8.0896923076923,-0.104976615708666,-0.148418230563002,-0.0473389708672375,-0.151082679150397
835,6.88412368024133,1.8100998056782,6.41980769230771,1.51658708617086,12.2353846153846,3.87934771421694,4.45421153846153,4.45421153846153,-0.386380780828952,-0.396569176962714,-0.0807573667080278,-0.409311506539691
836,6.26568888888893,0.903392974580184,6.21680000000001,0.933728873715277,12.0474,3.94226771220763,6.07670000000001,6.07670000000001,-0.440966129422372,-0.436102569684431,-0.0934784080904761,-0.448194762267984
837,9.76766666666666,3.95253496426722,9.3545,4.07127498825982,13.592,4.03150580292761,9.293,9.293,-0.25531455291681,-0.260835209987752,-0.0607259471692898,-0.265506135272382
838,7.61222222222223,1.95157844409124,7.10374074074074,1.48637154933994,12.3722592592593,3.72048812383755,6.82603703703705,6.82603703703705,-0.364334257882753,-0.385513180469356,-0.0877385103695019,-0.405376368461831
839,4.81211530398323,1.88868963420821,3.98196296296297,1.79923214695135,12.0711296296296,4.02575583499961,4.77411111111111,4.77411111111111,-0.342858138056058,-0.342801953628823,-0.0649917521094489,-0.346022130566447
840,6.51433333333333,2.51595289563604,5.95808333333333,2.19119669293146,12.1903333333333,3.99953018317534,5.84249999999999,5.84249999999999,-0.300059746605437,-0.319659339613665,-0.0605476777640778,-0.331553606318099
841,7.50639333333333,2.25981362914797,6.73856,1.78702551369212,12.3448,3.8382156348047,6.04228000000002,6.04228000000002,-0.317758761983963,-0.348097469613302,-0.0699678758912491,-0.380301855521231
842,6.93213071895429,1.52571742983246,6.62688888888889,1.33106680897732,12.1895555555556,3.80386188196535,6.46938888888889,6.46938888888889,-0.381805443730675,-0.394448279903163,-0.0824418925449448,-0.408149262447902
843,8.00395604395603,2.43884004058182,7.26500000000002,1.72505717320391,12.5257142857143,3.73294874528252,7.12478571428574,7.12478571428574,-0.347732835236717,-0.375214998280014,-0.0848363393630665,-0.386832641675283
844,45.7693190883191,3.375582063763,27.0561851851852,2.08988605983309,31.8135185185185,3.79791925742042,26.8744444444444,26.8744444444444,-0.0721504040950981,-0.127559636287458,-0.0330183103634409,-0.132904252724182
845,6.86272177419356,1.30659250483641,6.70840625,1.26033617516235,12.140125,3.8504940683236,5.8765625,5.8765625,-0.394916488612672,-0.398134986388092,-0.0895126758648814,-0.417908183954015
846,8.00320000000004,3.11478240125774,6.9641666666667,2.36178830893847,12.5953333333333,3.88736855738785,4.08516666666666,4.08516666666666,-0.329797568045856,-0.350660450660448,-0.0737930950139824,-0.383169338419269
847,6.06377647058824,1.44266854459494,5.38602857142858,1.15589159282086,12.0525142857143,4.01862080764591,5.37677142857143,5.37677142857143,-0.387030197538294,-0.40095714153427,-0.0726368990275128,-0.406838533573304
848,5.6665641025641,2.20866051648134,4.87351851851851,1.67763899578312,12.0022962962963,4.09945049035295,3.71444444444444,3.71444444444444,-0.298372929486586,-0.326651963205796,-0.0609865289167436,-0.334536551040485
849,6.64118713450294,4.17757330296143,4.70857894736842,2.94332619193308,12.6113684210526,3.78849836713341,5.27078947368421,5.27078947368421,-0.109298210663428,-0.139687851603718,-0.0485538666735891,-0.180274865157627
850,6.48067142857143,2.38027715063793,4.90923809523809,1.66740476802399,12.304,3.9403026874487,3.55266666666667,3.55266666666667,-0.213396195007595,-0.270874294526437,-0.0561970127998073,-0.257917561891473
851,4.98706060606061,2.36477411030583,4.19483333333333,1.74787507039438,12.1076666666667,4.01758031883433,4.71641666666666,4.71641666666666,-0.280352274207867,-0.307163994236166,-0.0613908718140492,-0.308409501915618
852,3.96982971014492,2.68556382916504,2.46845833333334,1.58469921537193,12.0975833333333,4.0576386615736,4.55829166666667,4.55829166666667,-0.203541373338349,-0.242929983490172,-0.0616027045720449,-0.272492103075644
853,6.48413888888888,1.8406956580089,5.92877777777774,1.53645951980654,12.2282222222222,3.93004279835357,5.64588888888886,5.64588888888886,-0.390201595101319,-0.401099949510124,-0.0734479448808903,-0.422540173198429
854,23.0556,10.1214354554305,16.6115333333333,6.36204722155484,24.59,7.0893653681797,22.9556,22.9556,-0.0063815832139565,-0.00656646200593401,-0.000219553249794599,-0.00293328159835373
855,11.6781785714286,4.97715010265089,11.552125,4.08891631070764,20.605375,5.29296901609866,17.920375,17.920375,-0.0285849244346045,-0.0139136372851335,-0.000145571885216574,-0.00713330978648549
856,27.4743308823529,11.9192866442832,17.6420588235294,5.69020074570264,27.7717647058823,8.92602341264952,20.4920588235294,20.4920588235294,-0.0107303659621985,-0.0153388030374475,-2.75346141887519e-05,-0.018864257895449
857,8.67758991596638,4.92541551551233,13.2194285714286,6.16435379473682,28.1630571428571,17.8636595493918,11.4547142857143,11.4547142857143,-0.145017323531122,-0.0398718390351405,0,-0.0744925943967776
858,20.4616363636364,9.8158902229453,16.366,6.02280031872506,24.2521666666666,6.80750432967412,20.8878333333333,20.8878333333333,-0.0261366455312342,-0.0115707304329982,-0.000133990689346412,-0.0134179317707152
859,30.9146666666666,16.6585225712349,20.4397142857143,9.56712150094342,27.8842857142857,9.35223169661096,26.4551428571429,26.4551428571429,-0.00628031672492024,-0.00506929426315364,-0.000266336136650901,-0.00304707351737768
860,48.829037535014,6.23391761887843,23.016294117647,3.35968100000874,38.7252235294117,5.25257794599438,37.659694117647,37.659694117647,-0.00153560019606044,-0.0109102031636286,0,-0.000423740589610579
861,28.9567992622792,9.77009795220135,11.9415588235294,2.71689962025212,29.0021372549019,7.7231332229028,21.9810882352941,21.9810882352941,-0.010512176871952,-0.0324907481947554,-2.36628383588692e-06,-0.0293770806894837
862,95.7888502939846,13.9010258578321,59.8126865671642,10.106463910138,70.3058358208954,9.89618132767534,68.9430298507462,68.9430298507462,-0.00704136110166359,-0.00656456444132928,0,-0.000679744500904095
863,25.6276591591592,17.2248375763593,28.7864864864865,20.8047573351476,38.9834864864864,22.2016222903592,27.125972972973,27.125972972973,-0.0425282854343291,-0.0113989387209002,0,-0.0309842211463124
864,6.98388744588744,3.35508107228457,13.9810909090909,6.01629153465369,28.1705909090909,17.8655770719777,8.7794090909091,8.7794090909091,-0.22531519868801,-0.0353392796591511,0,-0.153409862966141
865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
866,22.1901182795699,6.35062341484822,14.4543225806452,3.9998740843834,25.6754838709678,5.73559022474894,24.2753225806451,24.2753225806451,-0.016950975615198,-0.0149748513906542,0,-0.00132972899811565
867,23.8890064516129,9.69551342816111,10.5854193548387,5.59353941655339,27.1953225806452,6.46025108484576,26.1581935483871,26.1581935483871,-0.00336965565833626,-0.0192006503854728,0,-0.000387072278977685
868,21.3349450549451,7.77017292139207,14.4952142857143,4.74289885338186,24.681,6.42832548109847,23.2928571428571,23.2928571428571,-0.011065584625779,-0.00425905662751666,-2.60459624387081e-05,-0.00113333537558718
