FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Ca_s,RL_Ch_m,RL_Ch_s,RL_Cm_n,RL_Ca_n,RL_Ch_n,Node_den
161,8.8265,3.43045691005911,11.6605555555556,6.48086652786026,16.5326666666667,3.95599124192817,8.10855555555553,8.10855555555553,104.945,148.794,72.9769999999998,25.7733052789507
162,152.701,11.4525756656862,101.684666666667,8.16242209566506,103.502,7.70064689680652,10.4858333333333,10.4858333333333,610.108,621.011999999999,62.915,21.6356865046535
163,5.47607082452432,3.10140310213628,2.72227272727273,1.28382147424906,14.4993409090909,2.5948329092124,6.69302272727273,6.69302272727273,119.78,637.971000000001,294.493,65.0667203453039
164,8.06117028985509,3.61483488736675,1.773625,0.963859636390356,15.0411666666667,2.62391166776208,6.81625000000001,6.81625000000001,42.567,360.988,163.59,58.8837924450531
165,10.1583333333333,5.1854001278201,6.718,4.39446097801394,15.57775,2.90291997510815,7.82775,7.82775,26.872,62.311,31.311,8.09369778677751
166,8.44055147058824,2.49820885434982,4.79594117647058,1.63012619929025,14.6438235294118,2.54293021714026,7.21629411764707,7.21629411764707,81.5309999999999,248.945,122.677,31.596779580404
167,3.044,2.56566690095318,3.776,2.74478739756978,14.591,2.6248063945001,0,0,7.552,29.182,0,6.10312652719743
168,10.2709333333333,3.67921709525132,7.92066666666667,2.84634797730689,15.0511666666667,2.57259600840176,3.73633333333335,3.73633333333335,47.524,90.3070000000001,22.4180000000001,12.1523567096273
169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
170,11.867,0.894190933468943,11.8282857142857,0.83054905066333,15.4406666666667,3.14163110504642,11.6647619047619,11.6647619047619,248.394,324.254,244.96,16.3350963407868
171,15.2004571428571,1.80153568453393,13.1787263157895,1.59612782365913,16.7353684210527,2.87645696754298,14.1157947368421,14.1157947368421,2503.958,3179.72,2682.001,11.6834780612921
172,12.4531086956522,2.11200047688225,12.4052916666667,1.96383708206774,16.0192916666667,2.97506793334665,13.5424166666666,13.5424166666666,297.727,384.463,325.017999999999,5.61927840103657
173,22.5190465511383,1.79070662688944,16.888504587156,1.70571191705838,20.6481009174312,2.96364813040923,18.1998073394496,18.1998073394496,1840.847,2250.643,1983.779,13.0379728994222
174,12.6603216374269,3.42016064914402,11.0864210526316,3.16765689689105,17.1695263157895,2.93382764101363,15.1345789473684,15.1345789473684,210.642,326.221,287.557,13.8665060084211
175,24.555374375551,7.25590029529795,13.2133855421687,4.06551260466038,22.3019638554217,4.37998969537183,20.1505421686747,20.1505421686747,1096.711,1851.063,1672.495,30.2276753352145
176,75.9254308211474,5.76923180127932,44.3108188976377,3.8880211333794,50.3222362204724,3.72246593917905,48.8146614173228,48.8146614173228,5627.47399999999,6390.92399999999,6199.462,4.83443003141319
177,12.6094655462185,2.91841221789153,12.0350571428571,2.55125977779621,16.6910857142857,2.95323891935764,14.6704857142857,14.6704857142857,421.227,584.187999999999,513.467,9.41460365145508
178,12.1664019607843,4.97984733521003,7.723,3.08717096399257,17.820768115942,3.07846344788433,16.3926956521739,16.3926956521739,532.887,1229.633,1131.096,2.6246698509687
179,35.8885494949495,2.14022256172904,59.5724444444444,35.1231604930465,22.5065555555556,1.21151087921748,59.6007555555556,59.6007555555556,2680.76,1012.795,2682.034,23.2624122733742
180,13.4591904761905,1.85764399341898,49.6186666666666,36.6484409825121,13.3355333333333,1.67539245481632,49.6474666666667,49.6474666666667,744.28,200.033,744.712,10.9844248780784
181,22.0426509783183,14.2119336448707,32.8963548387097,23.5436334132743,9.13483870967741,0.569312413731509,32.9795,32.9795,2039.574,566.359999999999,2044.729,12.5397394428839
182,14.0124696969697,2.25271355317318,28.6264166666667,22.9850474792396,12.8309166666667,1.21446303734621,28.70375,28.70375,343.517,153.971,344.445,9.32250922941524
183,28.3487700534759,1.6189852655817,35.299,22.6609271290575,20.5410882352941,1.31669132898094,35.4060882352942,35.4060882352942,1200.166,698.397,1203.807,16.0957666204152
184,13.5351531531531,1.7265621269858,28.3401351351351,23.1372295947047,13.1097567567567,1.3923403208995,28.4322972972973,28.4322972972973,1048.585,485.060999999999,1051.995,5.83997769686279
185,48.0172800967937,3.3900941114599,45.2127068965517,21.5685520677141,31.4590517241379,2.14141627401239,45.3203793103448,45.3203793103448,2622.337,1824.625,2628.582,19.2078001011703
186,37.7297593220339,11.0676065432869,28.24145,9.51377654348668,23.7954333333334,2.68831526467705,28.4714,28.4714,1694.487,1427.726,1708.284,65.2877258906709
187,19.7426559558585,7.24157052532286,17.0113164556962,4.65017015438954,16.7353037974683,3.22744330474359,17.3030759493671,17.3030759493671,1343.894,1322.089,1366.943,26.9154251201882
188,9.36130769230772,1.84223854747693,7.53285714285713,1.14338969430998,14.6058571428571,2.51890329965576,7.77521428571427,7.77521428571427,105.46,204.482,108.853,18.9354751574314
189,8.07749090909088,2.65586583392133,7.71454545454545,2.39756754823095,13.4801818181818,2.85777563136878,7.67154545454545,7.67154545454545,84.86,148.282,84.387,15.3646158706199
190,17.4663157894737,5.64765760017183,14.6439,3.04890038925242,17.86325,3.93056946431605,14.70975,14.70975,292.878,357.264999999999,294.195,9.27910777882933
191,7.06778362573098,2.80406823504047,6.11194736842105,2.24870928650817,14.6773684210526,2.53433253559152,9.65678947368421,9.65678947368421,116.127,278.87,183.479,50.0279449967062
192,37.8778771929824,2.35777711732893,23.1567368421052,1.22510821200756,28.1293157894737,2.7615399645038,7.11510526315785,7.11510526315785,439.977999999999,534.457,135.186999999999,15.4729703101133
193,7.52072051282051,1.79795133490805,5.577075,1.22848809614801,14.384375,2.63569979280129,5.64469999999999,5.64469999999999,223.083,575.375,225.788,28.809238131216
194,13.5387904761905,3.24399904497789,10.4601428571428,2.43911672614954,15.8901904761905,2.67755007575863,11.7026666666667,11.7026666666667,219.663,333.694,245.756,6.10372353038626
195,11.2139358974359,2.38012186115053,10.0250769230769,1.77664861211828,14.8910769230769,2.65511712523645,10.0956153846154,10.0956153846154,130.326,193.584,131.243,14.7154426632698
196,10.6912387387387,3.64256336039085,7.94624324324324,2.34088141572802,15.5463243243243,2.88215210230882,9.07564864864865,9.07564864864865,294.011,575.214,335.799,28.9359006336558
197,123.656591666667,12.4070772239142,80.8224375,8.8810162412204,84.4334375,8.57004888128833,80.2075,80.2075,1293.159,1350.935,1283.32,1.28399186503993
198,23.6633225806451,3.34674948205707,11.126,1.5655591224834,23.85121875,3.14470823017635,11.40840625,11.40840625,356.032,763.239,365.069,22.1225662783475
199,7.63489564485588,1.23137689490969,5.91880612244898,0.881820374613289,15.3037755102041,3.23758265499178,5.2003775510204,5.2003775510204,580.043,1499.77,509.636999999999,43.1196644532234
200,4.79133333333334,1.90775842518792,4.656,1.87367944821804,14.307,2.68086983329349,2.9485,2.9485,18.624,57.228,11.794,17.3578401136843
201,15.8423534693878,4.56474863961258,13.99798,2.52271734889631,17.06922,3.78357434530187,13.9708,13.9708,699.899000000001,853.461,698.54,42.9150489431632
202,10.1159333333334,4.88247503517794,11.777,4.82190829209299,18.4063333333333,3.55865947787953,17.2668333333333,17.2668333333333,70.662,110.438,103.601,0.23778909155179
203,61.6835818181818,4.28673503781045,97.3323636363636,51.5697333866179,111.470272727273,52.0075267752592,111.458909090909,111.458909090909,1070.656,1226.173,1226.048,0.677022228053265
204,14.1280555555556,2.12793194798129,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,2484.378,2484.378,2484.378,0.612441253557743
205,67.2245818181818,9.58146351830317,80.1721818181819,44.4353236953357,98.3058181818181,49.2347916135954,98.2885454545453,98.2885454545453,881.894000000001,1081.364,1081.174,1.96272047710413
206,12.7738444444444,1.35779868978186,58.365,49.7135622669838,78.8768,55.1204027612332,78.8571,78.8571,583.65,788.768,788.571,5.727934238772
207,13.7491045751634,2.22113079413253,56.3094444444444,50.2761871534233,77.4480555555556,55.926077754563,77.4205555555556,77.4205555555556,1013.57,1394.065,1393.57,3.80994157354421
208,16.353,6.98397771492008,56.77325,50.048703976299,77.77325,55.6735513170639,77.74525,77.74525,227.093,311.093,310.981,0.904092388892763
209,18.4955277777778,8.18574497731527,58.3546666666667,49.4978281067319,78.8354444444444,55.0417793095025,78.8175555555556,78.8175555555556,525.192,709.519,709.358,0.516880852895456
210,87.4020512820513,6.03192189230356,91.8555384615384,42.1432159305445,109.211153846154,46.6141495466948,109.193384615385,109.193384615385,1194.122,1419.745,1419.514,0.670456783937913
211,158.231872727273,11.9288729174422,157.250909090909,28.5133340761387,168.435454545454,31.1319390104788,168.425818181818,168.425818181818,1729.76,1852.79,1852.684,0.616466779230059
212,14.8087857142857,4.04125832703189,56.312125,50.316867569647,77.526875,55.8882879643935,77.490875,77.490875,450.497,620.215,619.927,0.349433253689771
213,13.3498,2.81092177785885,56.1732,50.3737025805298,77.4004,55.9741109883931,77.3684,77.3684,280.866,387.002,386.842,0.965705755662871
214,13.519,3.054991321096,56.256,50.3138444858565,77.4305,55.9436422738175,77.4025,77.4025,112.512,154.861,154.805,0.19146625452428
215,13.3297333333333,3.13066007687857,56.2408333333333,50.3296725238007,77.4236666666667,55.9529292566842,77.3866666666667,77.3866666666667,337.445,464.542,464.32,0.395876428287777
216,12.75,3.09921040026409,56.228,50.334253277992,77.4255,55.9487261669979,77.3965,77.3965,112.456,154.851,154.793,0.490715845443861
217,14.6253333333333,3.30778705980461,56.227,50.334250620858,77.4206666666667,55.9538508821301,77.393,77.393,168.681,232.262,232.179,0.389310223256789
218,11.803,2.53902296910399,56.116,50.4131483794607,77.385,55.989079757146,77.3485,77.3485,112.232,154.77,154.697,0.229564183737118
219,10.0525751351351,3.42906540252092,5.09296,1.7555830367966,15.55096,2.72730731577977,7.14193333333333,7.14193333333333,381.972,1166.322,535.644999999999,117.404860317422
220,11.224,3.21685749951285,56.0075,50.4847839171087,77.293,56.0742005468376,77.256,77.256,112.015,154.586,154.512,0.30759585146294
221,13.0886785714286,2.20447994143047,56.065375,50.4507487658549,77.3675,56.0067125606552,77.328625,77.328625,448.523,618.94,618.629,0.66233601387461
222,12.946,2.63509159379854,56.1586,50.3835491809387,77.4006,55.9737336480111,77.369,77.369,280.793,387.003,386.845,0.648483938969303
223,16.6757333333333,3.61527614121293,56.1270666666667,50.3964416055323,77.3707333333333,55.9990086935394,77.3396666666667,77.3396666666667,841.906,1160.561,1160.095,0.799401745414367
224,54.6269637681159,3.71974256851854,74.1889583333335,46.3710802921468,93.8182916666668,51.3806902848907,93.7811250000001,93.7811250000001,1780.535,2251.639,2250.747,4.38737043894529
225,10.0826666666667,0.420085208849116,55.7996666666667,50.6312041119885,77.244,56.125507004717,77.201,77.201,334.798,463.464,463.206,27.8233955146002
226,52.9803036437247,4.15964750477323,73.2906153846153,46.4611462669034,92.957358974359,51.4800090423103,92.9179230769231,92.9179230769231,2858.334,3625.337,3623.799,7.70860126691178
227,109.889466666667,14.9102604651377,95.7548333333332,41.3058872271881,113.025333333333,45.4016391083253,112.982333333333,112.982333333333,574.528999999999,678.152,677.894,0.587895787902436
228,11.3381666666667,2.49510787608739,55.7865,50.6343868718076,77.22025,56.1448198254365,77.18025,77.18025,223.146,308.881,308.721,0.601038763346944
229,13.8468571428572,3.07315280737462,55.9791428571429,50.5043518982543,77.3215714285714,56.0481546575628,77.282,77.282,391.854,541.251,540.974,0.641822008395754
230,15.0084285714286,3.1790122645861,55.6458571428572,50.7276149110879,77.2109999999999,56.1544277679117,77.1638571428571,77.1638571428571,389.521,540.477,540.147,0.317701572421103
231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
232,11.7933333333333,3.7908506071994,55.804,50.6268505373252,77.2433333333333,56.1259478496535,77.201,77.201,167.412,231.73,231.603,0.742105630910566
233,15.7400692640693,2.92766717574183,15.3881363636364,3.2723848919374,17.8677272727273,3.36513688483718,15.8453181818182,15.8453181818182,338.539000000001,393.09,348.597,16.5096678040803
234,13.4848571428571,2.91038655290019,12.8492857142857,3.007518429849,16.6852857142857,3.10712429501138,13.6004285714286,13.6004285714286,89.945,116.797,95.203,10.7601594223257
235,60.7335636363636,4.6849801900541,95.6962727272726,53.0689433514806,110.602181818182,53.4428401857305,110.578818181818,110.578818181818,1052.659,1216.624,1216.367,5.99880290481805
236,38.0906947368421,23.502716349329,34.5958,15.1133189528234,61.69105,43.2923277618626,61.56665,61.56665,691.916000000001,1233.821,1231.333,3.12978460848599
237,145.429573529412,13.0090249471619,102.840588235294,9.52157461875873,122.365,31.0200416963772,122.301176470588,122.301176470588,1748.29,2080.205,2079.12,5.14373207904144
238,10.207,2.52874386712961,55.776,50.6427636836055,77.2165,56.1485533009337,77.1755,77.1755,111.552,154.433,154.351,0.156361246590199
239,9.595,2.40764859806654,55.7685,50.6487260570412,77.2145,56.1505130864345,77.1735,77.1735,111.537,154.429,154.347,0.168691560851384
240,13.1673333333333,3.23526056306304,55.77475,50.6436000316098,77.22225,56.1428195196956,77.1795,77.1795,223.099,308.889,308.718,0.300228934714962
241,12.6427857142857,3.70948867358896,55.694,50.6989024680166,77.205625,56.1587557940586,77.156,77.156,445.552,617.645,617.248,0.221791741433953
242,NaN,NaN,55.925,50.5405354217852,77.284,56.0835332937103,77.255,77.255,55.925,77.284,77.255,0.0511025149338129
243,11.684,3.58371134258704,55.823,50.6082292109086,77.226,56.1389749506393,77.188,77.188,111.646,154.452,154.376,0.217468620526817
244,188.659333333333,14.2302397633955,146.107,10.7992152052383,163.00375,25.0170522112186,162.8375,162.8375,584.428,652.015,651.35,0.224878367735613
245,NaN,NaN,14.916,4.94341798570396,49.707,46.6956918637966,49.326,49.326,14.916,49.707,49.326,0.0454050351714135
246,8.25,5.25100686279051,14.705,4.83408143739258,49.737,46.6727777101297,49.367,49.367,29.41,99.474,98.734,0.139726638775953
247,10.733,4.64539337069073,55.006,51.1761745330758,77.03725,56.3245539735364,76.96325,76.96325,220.024,308.149,307.853,0.347442877973332
248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
249,14.0615,2.97548112152829,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,1104.168,1104.168,1104.168,0.965631352397025
250,9.66533333333334,5.76092853895656,17.7366666666667,4.73311644481404,50.3233333333333,46.3056956624574,50.0656666666667,50.0656666666667,53.21,150.97,150.197,0.355289194850358
251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
252,15.1598304093567,3.18591960340083,14.8177368421053,3.15318767914445,17.2565263157895,3.45901263889366,15.1655789473684,15.1655789473684,281.537,327.874,288.146,38.9203965458338
253,7.86134285714284,2.31367074214361,9.68313333333334,3.98431581457697,15.7027333333333,3.22873754956047,11.4082666666667,11.4082666666667,145.247,235.541,171.124,18.4445566834641
254,50.2719000452284,8.784317253741,31.8738358208956,6.74514112728729,36.2999104477612,6.23619821827944,32.9373880597015,32.9373880597015,2135.547,2432.094,2206.805,39.3680872842491
255,143.783135167878,10.8197530491244,88.3017592592593,6.58010592719821,95.5551296296295,6.90393123164575,66.7631388888888,66.7631388888888,9536.59,10319.954,7210.41899999999,33.3468853022927
256,44.3383505050505,3.00600197965726,27.9452666666666,2.02612561377141,32.8381777777777,3.29144258999183,23.3297555555555,23.3297555555555,1257.537,1477.718,1049.839,38.6835818962843
257,12.8373172606569,1.43886021119552,12.4745185185185,1.48171579728575,15.7864259259259,3.10938519171243,12.2574444444445,12.2574444444445,673.624000000001,852.467,661.902000000001,44.2232280329329
258,11.4328830409357,0.529494772838322,11.4415263157895,0.614528644017986,15.3272631578947,3.20033234245624,11.2995789473684,11.2995789473684,217.389,291.218,214.692,52.4335452340545
259,12.1869666666667,0.788935355819682,11.88416,0.598763068009051,15.42044,3.15107694166491,11.7678,11.7678,297.104,385.511,294.195,50.0294536202003
260,11.777068907563,1.09451610423926,11.4108,0.902002210860129,15.5081142857143,3.12602271474715,10.4656571428572,10.4656571428572,399.378,542.784,366.298,44.9097632812467
261,19.5331416040101,1.36929690563406,14.6530877192983,1.47532580379647,20.0152807017544,3.12251370628284,6.94377192982456,6.94377192982456,835.226000000001,1140.871,395.795,72.7139224358981
262,26.1160573152337,3.48231084434623,13.5188653846154,1.54506487875027,25.4992692307692,3.15017245782335,19.2113076923077,19.2113076923077,702.980999999999,1325.962,998.988,44.7721314290839
263,11.5729659624413,3.76031039389758,8.69631944444444,2.59317088826437,16.4984722222222,3.51082517216843,10.9822777777778,10.9822777777778,626.135,1187.89,790.724,25.112417525966
264,11.1470416666667,1.1338515463412,10.4408787878788,1.19796063064456,15.4474545454546,3.14178049695186,10.7942424242424,10.7942424242424,344.549,509.766000000001,356.21,31.7009773143519
265,15.9384739530133,1.76574362482684,11.7906853932585,1.78316580657167,18.396404494382,3.10561859929811,12.7142808988765,12.7142808988765,1049.371,1637.28,1131.571,48.1930737877282
266,79.1009444444443,5.56628580670808,49.0818571428571,3.27170552413087,52.8735,4.08045896246046,46.8645357142857,46.8645357142857,1374.292,1480.458,1312.207,19.6992477863128
267,115.769496066253,8.60832485959527,55.3882714285715,4.15272135811536,75.3401428571428,5.43303195123329,72.5961714285714,72.5961714285714,3877.17900000001,5273.81,5081.732,5.09676522448173
268,11.5093991935484,0.955137670632078,11.221625,0.870390367531656,15.4285625,3.15211928344579,11.362125,11.362125,359.092,493.714,363.588,25.6566337162014
269,13.9796528345996,2.03249340076232,12.9681355932203,1.1277506588952,16.1533389830509,3.19413935571453,12.9952203389831,12.9952203389831,765.12,953.047000000001,766.718,44.150954229902
270,15.5812861538462,8.35718740940057,13.7787692307693,5.04442133106103,17.5141923076923,5.6250412510276,13.6267692307692,13.6267692307692,358.248000000001,455.369,354.296,83.2217947374498
271,12.4748064516129,0.738638820427576,12.0364126984127,0.464188639632869,15.4623333333334,3.13217846361272,12.0579841269841,12.0579841269841,758.294,974.127000000002,759.653,18.6399693028798
272,13.4572163742691,1.65739237305363,12.9142105263158,1.20652267745345,15.8418421052632,3.01748365885454,12.9141052631579,12.9141052631579,245.37,300.995,245.368,11.0398220350362
273,12.8255307692308,2.28763342269054,12.295775,1.22648615673707,15.655025,3.35931248244783,12.315225,12.315225,491.830999999999,626.201,492.608999999999,27.0860771873461
274,12.3830795795796,0.688659041678269,12.2086486486487,0.442847615196176,15.4142162162162,3.14522124587362,12.2038918918919,12.2038918918919,451.72,570.326,451.544,26.8215231331042
275,67.280702435312,4.4893638008797,40.7405890410959,2.55722163897953,44.3094794520549,3.5893146921233,40.6684794520548,40.6684794520548,2974.063,3234.59200000001,2968.799,25.110615591503
276,41.4343181183046,4.93647467661283,27.1414385964912,2.74509830399312,30.1698421052632,3.81510920022492,26.6781666666667,26.6781666666667,3094.124,3439.36200000001,3041.311,59.6508832082219
277,10.2513275862069,0.774379032648186,9.97213793103446,0.851558680696418,15.3237586206897,3.21040698199485,9.82565517241377,9.82565517241377,289.191999999999,444.389,284.943999999999,26.0405813101567
278,9.6068705978706,2.3215882733923,7.71420720720722,2.04562400923638,15.7565585585586,3.19559731350048,7.01084684684684,7.01084684684684,856.277000000001,1748.978,778.203999999999,66.3356956801737
279,11.4780555555556,0.934131051715562,10.7403513513514,0.718552736650035,15.420027027027,3.1684065668262,10.8948918918919,10.8948918918919,397.393000000001,570.541,403.111000000001,9.28235967243672
280,11.2286024363233,0.718545812559311,10.9564186046512,0.631708551372133,15.344511627907,3.19460871386967,10.0476511627907,10.0476511627907,471.126,659.814000000001,432.048999999998,39.9610820278581
281,13.0392582763338,2.92453074692993,11.5893255813953,1.66045886922163,16.2196744186046,3.46068796762077,11.5130465116279,11.5130465116279,996.681999999999,1394.892,990.121999999999,33.8399685671465
282,11.4162087912087,0.584867959677516,11.3225714285714,0.521365069621601,15.3237142857143,3.20721689309955,8.02957142857145,8.02957142857145,158.516,214.532,112.414,43.5807723419849
283,12.0800148011101,0.649688425373244,11.6954468085107,0.470530591766735,15.3785531914894,3.17725096365111,11.6438085106383,11.6438085106383,549.686000000001,722.792000000001,547.259000000002,34.7524837433393
284,12.6219428873612,0.931481512446417,12.3520967741936,0.58852062684699,15.4896612903226,3.12783762472672,12.3420483870968,12.3420483870968,765.83,960.359000000001,765.207,44.8421493412655
285,12.7873789473685,1.01661110592456,12.37965,0.635202219265141,15.5459,3.09502704065447,11.13065,11.13065,247.593,310.918,222.612999999999,14.7442237323374
286,13.7025317460318,2.70073757908916,12.6425357142857,1.65453809916141,16.18175,3.36595642746607,12.1877857142857,12.1877857142857,353.991,453.089,341.258,35.7836647017531
287,12.9984545454545,1.82024771131964,12.4448333333333,1.2039185801895,15.7163333333333,3.12761155918958,12.3750833333333,12.3750833333333,149.338,188.596,148.501,22.7779327786924
288,12.3992291666667,1.65773434552114,11.4954242424242,1.1539771847248,15.6361818181818,3.14996805664672,11.5623939393939,11.5623939393939,379.349,515.994000000001,381.559,22.3681321673038
289,10.2089575757576,1.27792079121491,9.65571111111111,1.06947549186704,15.4531777777778,3.17181685722174,9.9023111111111,9.9023111111111,434.507,695.393,445.603999999999,42.4846451975973
290,8.35549756572542,1.75510255953121,6.47784810126583,1.34300672759712,15.3791898734177,3.1907566397114,6.79956962025318,6.79956962025318,511.75,1214.956,537.166000000001,46.0215714639972
291,9.22935651629072,1.62685637738732,7.62777192982456,1.5420287742796,15.4278421052632,3.18002978328853,9.26143859649122,9.26143859649122,434.783,879.387,527.902,49.4651417600622
292,13.6658978978979,1.67446228199069,12.8219729729729,1.10804457241657,15.8633783783784,3.02186592304428,12.8231891891892,12.8231891891892,474.412999999999,586.945,474.457999999999,14.366019055545
293,40.4842212560386,3.34643050871887,23.2417608695652,2.32487935683848,32.3446304347826,3.34815470204296,26.6083913043478,26.6083913043478,1069.121,1487.853,1223.986,25.9398405711533
294,25.4662745098039,1.43788232633644,16.8117941176471,1.03380795916828,22.9780294117647,3.20587694966503,17.6488823529412,17.6488823529412,571.601,781.252999999999,600.062000000001,35.0770799019362
295,8.23778521478521,2.26826871045458,4.9100641025641,1.45551728193349,15.6196923076923,3.13525455535062,6.32734615384615,6.32734615384615,382.984999999999,1218.336,493.533,44.0383101666974
296,11.2637307692308,1.98426790871718,10.1835384615385,1.82376020158093,15.7036153846154,3.06629158800701,10.1969230769231,10.1969230769231,132.386,204.147,132.56,8.73602000499939
297,8.07214651493599,2.10365544888263,6.65584210526316,1.84471766335549,15.4493157894737,3.17251879232828,6.44868421052632,6.44868421052632,252.922,587.074,245.05,44.2280550904924
298,12.2166527162978,1.10484439056286,10.9412957746479,0.929584062912758,15.5578028169014,3.10844845796595,11.3459718309859,11.3459718309859,776.831999999999,1104.604,805.564000000001,18.2873638410798
299,27.3297138461538,3.57843021041735,14.6645769230769,2.24123037313859,25.5811153846154,3.150454711631,18.0448076923077,18.0448076923077,381.279,665.108999999999,469.165,61.6729659292456
300,43.6304490527394,2.73139494152109,26.9790317460318,1.48836727547192,31.9423968253968,3.30448344031717,26.8869047619047,26.8869047619047,1699.679,2012.371,1693.875,34.3464363423181
301,4.12939047619048,2.05483156191077,1.87658333333332,0.723953051536819,15.3436666666667,3.23186371983682,6.692,6.692,67.5569999999995,552.372,240.912,43.7845617720417
302,59.720606271777,4.18437193086669,37.2575714285714,2.49479367225477,40.789119047619,3.49970357433523,36.5796666666667,36.5796666666667,1564.818,1713.143,1536.346,33.7009708494977
303,32.3975928853755,3.33977830630857,19.6893913043478,2.76218638961361,25.55,2.77146708460837,19.4912608695652,19.4912608695652,452.855999999999,587.65,448.299,12.5459072621914
304,20.539467430808,3.73602320541618,10.9264217687075,1.99604756442359,19.5249455782313,2.82849084266351,13.7469863945578,13.7469863945578,1606.184,2870.167,2020.807,12.8640965758258
305,12.7318439509059,1.06796637502479,12.4190847457627,0.752067302290755,13.9660338983051,2.15930889936581,12.4005423728813,12.4005423728813,732.725999999999,823.996,731.631999999999,23.0015787701962
306,102.512579710145,7.43626247882148,66.7869583333333,5.01373936577422,70.2990000000001,5.17908404013955,65.9352916666667,65.9352916666667,1602.887,1687.176,1582.447,39.9617654535143
307,26.1432985849057,2.43374930025797,17.73359375,1.93609965029679,20.856925,2.51895116503812,17.4485625,17.4485625,2837.375,3337.108,2791.77,21.7505733510766
308,5.42834736842105,2.30631440830878,3.47309999999999,1.44277093745957,14.4558,2.59221834650478,5.0245,5.0245,69.4619999999999,289.116,100.49,34.3203475573558
310,5.68989900426742,2.9017425192249,3.09942105263158,1.31819513398603,15.3231052631579,3.22267068186858,7.29394736842106,7.29394736842106,117.778,582.278,277.17,30.9584303914547
311,7.65997142857141,2.61151574914316,7.15523809523811,2.17193954866053,15.3850476190476,3.19062189220043,8.37509523809525,8.37509523809525,150.26,323.086,175.877,11.7805044136308
312,11.4165428571429,0.983875725295652,10.8750666666667,0.649468264663165,14.508,2.53795619861939,4.3756666666667,4.3756666666667,163.126,217.62,65.6350000000004,42.1913877229166
313,10.9836528735632,2.07182609406111,9.65436666666666,1.2346266694888,14.8066333333333,2.69883858884104,9.68943333333333,9.68943333333333,289.631,444.198999999999,290.683,25.4737621155547
314,9.53543859649121,3.33253687600439,6.25268421052632,2.7525100342731,10.0152105263158,5.27889577882447,17.7067894736842,17.7067894736842,118.801,190.289,336.429,6.18949881075534
315,10.8135,1.20665756820392,9.89958333333335,0.794266865045032,14.5000833333333,2.57909713133224,9.87983333333334,9.87983333333334,118.795,174.001,118.558,57.2343270414058
316,9.8347222222222,1.66871363842299,8.92944444444443,1.36714160749367,14.4831111111111,2.63344733610387,8.87844444444441,8.87844444444441,80.3649999999998,130.348,79.9059999999997,38.7711351253365
317,16.374652631579,8.17709050884912,7.35590000000001,1.80065197568479,18.29655,5.5862341169261,13.04235,13.04235,147.118,365.931,260.847,81.7592317290171
318,28.067885341074,2.14838444577314,17.0543962264151,1.48520741084482,24.3620754716982,2.60661107555227,16.4084716981132,16.4084716981132,903.883,1291.19,869.649,61.952044601497
319,5.97680952380952,0.343966482464457,7.28528571428571,1.72626179825734,14.3728571428571,2.63023584295575,0,0,50.9969999999999,100.61,0,39.8684981207901
320,8.37493333333337,1.35904247043146,7.97216666666666,1.22827139624965,14.4136666666667,2.63643226888949,7.78949999999998,7.78949999999998,47.833,86.482,46.7369999999999,58.9187509360715
321,8.31993333333341,1.7489130666481,8.27383333333333,1.77174237497032,14.5021666666667,2.59749731431112,4.37683333333335,4.37683333333335,49.643,87.013,26.2610000000001,32.3062089584907
322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
323,NaN,NaN,9.622,2.62793112961926,14.643,2.72120487210278,9.474,9.474,9.622,14.643,9.474,4.05199051476644
324,8.89753676470588,3.15101585790715,7.13205882352941,2.51971315911777,14.8087647058824,2.45642426626291,4.41235294117647,4.41235294117647,121.245,251.749,75.0099999999999,51.5260580589695
325,9.05084750337382,3.29166019935102,6.77484615384615,2.53084629845536,14.9182307692308,2.52300516995745,3.6261282051282,3.6261282051282,264.219,581.811,141.419,88.5533863315871
326,10.2486095238095,3.19774626867035,4.38533333333333,1.91097795005974,15.0564761904762,2.48466221940337,2.60533333333333,2.60533333333333,92.092,316.186,54.712,66.4738696351133
327,6.72268571428571,1.73875420216985,5.94593333333331,1.61302296421442,14.388,2.61101045532569,4.62806666666666,4.62806666666666,89.1889999999996,215.82,69.4209999999999,42.9115592271903
328,8.86961344537816,2.04547966135602,7.89085714285716,1.46609091308232,14.5539142857143,2.58776532378878,7.71957142857144,7.71957142857144,276.18,509.387,270.185,46.9658983782825
329,8.80566666666666,1.24559555477042,8.52975,1.14126242267825,14.386,2.61868029482151,8.42475,8.42475,34.119,57.544,33.699,28.8206497220294
330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
